store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
S027,SKU04989,30,4,3,2025-12-29
S027,SKU02467,79,9,6,2025-03-30
S027,SKU01836,74,20,16,2025-01-31
S027,SKU02791,63,16,12,2025-02-22
S027,SKU02345,108,19,11,2025-12-11
S027,SKU02311,60,6,4,2025-02-19
S027,SKU00170,27,3,2,2025-06-11
S027,SKU00202,71,15,7,2025-03-22
S027,SKU04653,96,15,12,2025-12-07
S027,SKU04278,4,1,1,2025-03-10
S027,SKU01385,64,9,5,2025-01-11
S027,SKU04817,58,7,4,2025-05-06
S027,SKU04646,18,2,1,2025-04-29
S027,SKU00060,55,7,6,2025-08-14
S027,SKU01848,43,12,7,2025-04-11
S027,SKU00999,17,3,2,2025-12-27
S027,SKU01631,15,4,2,2025-02-25
S027,SKU03594,13,2,1,2025-07-30
S027,SKU00378,86,13,11,2025-04-19
S027,SKU00274,30,8,4,2025-09-23
S027,SKU03476,25,3,1,2025-12-03
S027,SKU03285,49,13,9,2025-06-22
S027,SKU04608,90,20,19,2025-07-10
S027,SKU01004,118,28,21,2025-11-10
S027,SKU00975,11,2,1,2025-01-28
S027,SKU04424,6,1,1,2025-02-07
S027,SKU00683,15,1,1,2025-12-02
S027,SKU00671,15,3,1,2025-03-20
S027,SKU00645,84,23,15,2025-02-09
S027,SKU01231,72,12,7,2025-02-20
S027,SKU03336,74,16,12,2025-05-27
S027,SKU00577,182,39,20,2025-11-17
S027,SKU02367,107,22,11,2025-11-02
S027,SKU00793,104,12,6,2025-09-08
S027,SKU00930,77,8,5,2025-09-23
S027,SKU04807,41,11,8,2025-04-13
S027,SKU04051,13,1,1,2025-04-26
S027,SKU02774,37,9,7,2025-10-13
S027,SKU04329,108,27,19,2025-12-10
S027,SKU04115,18,3,1,2025-09-26
S027,SKU03699,32,7,4,2025-11-27
S027,SKU01789,98,17,13,2025-02-02
S027,SKU01953,35,5,3,2025-10-21
S027,SKU01404,69,15,7,2025-07-30
S027,SKU04675,84,18,9,2025-01-21
S027,SKU01306,214,50,45,2025-07-19
S027,SKU00552,86,18,12,2025-03-16
S027,SKU02887,11,3,1,2025-07-18
S027,SKU03482,86,22,17,2025-01-18
S027,SKU02907,176,18,12,2025-04-08
S027,SKU01182,77,9,8,2025-09-26
S027,SKU01519,105,24,12,2025-01-18
S027,SKU00257,32,8,4,2025-04-03
S027,SKU01386,8,1,1,2025-08-13
S027,SKU00640,158,19,12,2025-01-21
S027,SKU03182,86,18,14,2025-01-17
S027,SKU00976,30,5,3,2025-05-27
S027,SKU04856,14,1,1,2025-11-14
S027,SKU01637,35,7,6,2025-03-14
S027,SKU03874,29,5,3,2025-01-12
S027,SKU03308,116,25,20,2025-04-24
S027,SKU00653,65,15,12,2025-04-14
S027,SKU03906,123,34,24,2025-11-08
S027,SKU03972,103,18,13,2025-09-23
S027,SKU03563,47,6,5,2025-04-06
S027,SKU03730,145,17,16,2025-01-12
S027,SKU02046,0,1,1,2025-03-26
S027,SKU00308,101,19,11,2025-08-13
S027,SKU04947,93,27,26,2025-10-03
S027,SKU02033,99,20,18,2025-06-21
S027,SKU02814,34,6,4,2025-05-04
S027,SKU04498,49,8,5,2025-08-01
S027,SKU04560,105,18,15,2025-11-22
S027,SKU04960,11,1,1,2025-06-28
S027,SKU00695,123,19,17,2025-05-24
S027,SKU03638,31,8,7,2025-09-13
S027,SKU01336,33,4,3,2025-11-24
S027,SKU04002,0,1,1,2025-03-03
S027,SKU01552,138,31,26,2025-09-20
S027,SKU04600,24,5,4,2025-12-16
S027,SKU03726,16,1,1,2025-07-27
S027,SKU03919,13,3,1,2025-12-27
S027,SKU00616,41,4,3,2025-05-12
S027,SKU04564,127,28,18,2025-05-12
S027,SKU03462,16,4,2,2025-11-30
S027,SKU02781,71,16,13,2025-08-28
S027,SKU03782,123,31,24,2025-10-03
S027,SKU01102,13,2,1,2025-06-08
S027,SKU04420,70,9,7,2025-09-12
S027,SKU01103,154,31,19,2025-06-14
S027,SKU01668,193,34,24,2025-11-09
S027,SKU03383,41,4,3,2025-07-03
S028,SKU01128,12,3,2,2025-03-02
S028,SKU01693,65,17,15,2025-05-03
S028,SKU04405,71,7,6,2025-05-24
S028,SKU03189,106,15,14,2025-07-05
S028,SKU01863,78,15,13,2025-12-26
S028,SKU04065,98,26,18,2025-11-13
S028,SKU01414,16,1,1,2025-09-27
S028,SKU00190,110,31,23,2025-06-05
S028,SKU00829,7,2,1,2025-10-26
S028,SKU03889,23,3,1,2025-08-10
S028,SKU03366,98,23,22,2025-03-01
S028,SKU00912,3,1,1,2025-12-19
S028,SKU00865,97,12,7,2025-01-31
S028,SKU04863,62,18,12,2025-09-17
S028,SKU03078,24,5,4,2025-04-30
S028,SKU00223,41,5,3,2025-06-28
S028,SKU04081,28,5,3,2025-09-25
S028,SKU04148,9,1,1,2025-07-15
S028,SKU00615,21,2,1,2025-10-13
S028,SKU00497,191,32,28,2025-11-10
S028,SKU00536,99,10,6,2025-08-20
S028,SKU01737,61,12,11,2025-12-06
S028,SKU02940,66,11,7,2025-08-21
S028,SKU00147,223,29,25,2025-01-31
S028,SKU01678,121,23,22,2025-11-06
S028,SKU03307,154,44,32,2025-01-20
S028,SKU03964,55,8,6,2025-08-17
S028,SKU02909,19,4,2,2025-01-15
S028,SKU02650,10,1,1,2025-02-28
S028,SKU02778,172,26,21,2025-03-19
S028,SKU00265,101,15,10,2025-02-07
S028,SKU00481,142,20,18,2025-11-30
S028,SKU01162,72,21,20,2025-09-22
S028,SKU02128,14,3,2,2025-04-30
S028,SKU00936,59,6,4,2025-06-17
S028,SKU03418,99,16,10,2025-06-06
S028,SKU03216,72,21,14,2025-12-26
S028,SKU01788,161,46,33,2025-06-08
S028,SKU02917,8,1,1,2025-02-26
S028,SKU03349,33,4,3,2025-08-11
S028,SKU04401,158,40,33,2025-11-14
S028,SKU04248,2,1,1,2025-01-10
S028,SKU04469,60,11,10,2025-06-07
S028,SKU00669,161,34,33,2025-12-22
S028,SKU03974,106,12,7,2025-05-07
S028,SKU02931,57,15,14,2025-01-25
S028,SKU04093,120,21,19,2025-02-01
S028,SKU03674,41,7,4,2025-01-12
S028,SKU00181,47,11,9,2025-05-06
S028,SKU04258,7,1,1,2025-02-19
S028,SKU02175,68,16,8,2025-04-25
S028,SKU03455,89,26,21,2025-02-20
S028,SKU02058,31,9,4,2025-03-07
S028,SKU02860,73,18,10,2025-04-26
S028,SKU00758,64,15,12,2025-01-20
S028,SKU03075,39,10,5,2025-01-31
S028,SKU01763,40,8,7,2025-08-21
S028,SKU00629,88,13,6,2025-12-22
S028,SKU04431,13,1,1,2025-04-19
S028,SKU03671,22,6,3,2025-06-26
S028,SKU01145,112,22,21,2025-05-29
S028,SKU03299,88,16,10,2025-03-17
S028,SKU01729,14,3,2,2025-03-07
S028,SKU00384,10,1,1,2025-08-15
S028,SKU01137,16,3,2,2025-12-21
S028,SKU01983,29,3,2,2025-10-12
S028,SKU04652,108,11,7,2025-05-20
S028,SKU02633,49,8,7,2025-01-14
S028,SKU00467,59,14,8,2025-02-10
S028,SKU03275,3,1,1,2025-07-31
S028,SKU04907,114,23,12,2025-05-30
S028,SKU01528,25,5,3,2025-10-20
S028,SKU04253,207,49,44,2025-10-08
S028,SKU01937,0,1,1,2025-03-08
S028,SKU04941,109,23,20,2025-01-26
S028,SKU00229,50,10,6,2025-03-09
S028,SKU03282,39,6,5,2025-04-30
S028,SKU03921,13,1,1,2025-09-23
S028,SKU00832,43,12,8,2025-04-21
S028,SKU00811,100,12,9,2025-11-08
S028,SKU01242,9,2,1,2025-02-21
S028,SKU02116,19,5,2,2025-10-22
S028,SKU03831,85,17,12,2025-06-24
S028,SKU02333,58,10,9,2025-11-06
S028,SKU01028,13,2,1,2025-04-20
S028,SKU04222,83,11,10,2025-03-16
S028,SKU04552,104,20,16,2025-04-30
S028,SKU00967,87,9,4,2025-05-26
S028,SKU01780,22,2,1,2025-01-24
S028,SKU02238,172,34,25,2025-12-23
S028,SKU02381,7,1,1,2025-09-01
S028,SKU03006,13,3,2,2025-10-08
S028,SKU03905,16,2,1,2025-11-14
S028,SKU04055,88,23,11,2025-10-10
S028,SKU04882,122,28,19,2025-07-22
S028,SKU04616,74,16,8,2025-06-11
S028,SKU02380,102,28,19,2025-07-02
S028,SKU00394,17,4,2,2025-11-21
S028,SKU01185,25,4,3,2025-04-15
S028,SKU00878,34,6,3,2025-12-21
S028,SKU00317,42,4,3,2025-12-03
S028,SKU04471,32,8,5,2025-04-30
S028,SKU04173,64,13,9,2025-10-14
S028,SKU04777,156,21,20,2025-01-20
S028,SKU00647,53,10,5,2025-05-25
S028,SKU03511,39,6,5,2025-11-30
S028,SKU02359,72,21,12,2025-01-19
S028,SKU01352,28,6,3,2025-04-12
S028,SKU02635,80,14,7,2025-10-12
S028,SKU04539,70,15,9,2025-04-22
S028,SKU01889,160,16,15,2025-04-03
S028,SKU02342,30,5,3,2025-09-29
S028,SKU01663,13,2,1,2025-09-17
S028,SKU02989,9,1,1,2025-07-24
S028,SKU02511,41,6,5,2025-09-24
S028,SKU03610,74,8,5,2025-02-09
S028,SKU03592,33,9,8,2025-12-12
S028,SKU02179,22,3,2,2025-01-25
S028,SKU03778,11,3,2,2025-11-04
S028,SKU00528,56,5,4,2025-11-02
S028,SKU04476,77,21,19,2025-11-02
S028,SKU02686,32,9,6,2025-05-04
S028,SKU00946,106,22,15,2025-01-06
S028,SKU03643,22,5,3,2025-03-08
S028,SKU04200,21,3,2,2025-12-08
S028,SKU01465,95,23,14,2025-08-08
S028,SKU02463,69,19,18,2025-03-25
S028,SKU00881,103,29,19,2025-07-21
S028,SKU02297,98,14,9,2025-11-17
S028,SKU03269,127,28,19,2025-08-30
S028,SKU04930,100,14,10,2025-11-09
S028,SKU02287,75,19,14,2025-03-29
S028,SKU04611,54,8,7,2025-07-01
S028,SKU00899,81,15,13,2025-06-10
S028,SKU04783,115,31,27,2025-07-26
S028,SKU03236,55,8,7,2025-08-28
S028,SKU00873,75,12,6,2025-02-11
S028,SKU00079,119,26,20,2025-08-12
S028,SKU04612,183,49,40,2025-06-24
S028,SKU01428,17,4,3,2025-05-15
S028,SKU04837,119,14,13,2025-06-25
S028,SKU00388,34,4,2,2025-04-19
S028,SKU02902,30,6,4,2025-08-11
S028,SKU02678,71,11,7,2025-04-01
S028,SKU04606,31,4,3,2025-03-13
S028,SKU01757,6,1,1,2025-01-25
S028,SKU04132,97,10,8,2025-05-30
S028,SKU04327,77,18,11,2025-10-09
S028,SKU03081,53,14,9,2025-12-16
S028,SKU03425,21,5,4,2025-08-21
S028,SKU03493,24,4,2,2025-01-15
S028,SKU04249,88,11,9,2025-06-03
S028,SKU04436,50,14,10,2025-06-11
S028,SKU01589,13,2,1,2025-07-10
S028,SKU03814,52,6,3,2025-11-25
S028,SKU02648,121,27,21,2025-04-28
S028,SKU04500,22,4,3,2025-11-03
S028,SKU01885,123,12,6,2025-08-25
S028,SKU00321,3,1,1,2025-01-24
S028,SKU04562,101,24,22,2025-07-05
S028,SKU03513,11,2,1,2025-01-15
S028,SKU03122,38,6,3,2025-05-03
S028,SKU02375,82,17,14,2025-11-18
S028,SKU02646,92,26,19,2025-07-26
S028,SKU01398,16,3,2,2025-03-28
S028,SKU01296,8,2,1,2025-10-19
S028,SKU01403,8,1,1,2025-10-29
S028,SKU01332,79,11,9,2025-06-04
S028,SKU03768,64,18,9,2025-08-23
S028,SKU02589,17,1,1,2025-10-15
S028,SKU02215,9,1,1,2025-10-31
S028,SKU01674,82,19,14,2025-04-28
S028,SKU02727,139,29,21,2025-04-23
S028,SKU01547,57,6,5,2025-09-22
S028,SKU04224,173,41,30,2025-02-09
S028,SKU02169,106,20,10,2025-11-11
S028,SKU04545,54,6,5,2025-06-09
S028,SKU04857,137,32,27,2025-03-12
S028,SKU00533,5,1,1,2025-09-11
S028,SKU00630,68,14,10,2025-07-23
S028,SKU02429,112,16,8,2025-05-27
S028,SKU03416,111,28,27,2025-12-24
S028,SKU04634,13,2,1,2025-10-06
S028,SKU03718,20,4,3,2025-03-28
S028,SKU03324,100,16,11,2025-03-08
S028,SKU00095,122,31,26,2025-12-15
S028,SKU00438,17,2,1,2025-11-14
S028,SKU02690,115,30,28,2025-09-12
S028,SKU02060,48,5,3,2025-10-06
S028,SKU04475,22,4,3,2025-08-09
S028,SKU00928,39,7,3,2025-01-12
S028,SKU01328,170,18,15,2025-08-06
S028,SKU00500,97,25,23,2025-06-28
S028,SKU03738,83,19,14,2025-07-12
S028,SKU02119,111,25,20,2025-05-07
S028,SKU01131,170,49,47,2025-01-23
S028,SKU04452,58,10,6,2025-10-06
S028,SKU02008,183,39,38,2025-08-31
S028,SKU04928,15,3,2,2025-08-26
S028,SKU03293,71,17,15,2025-10-27
S028,SKU02427,37,9,8,2025-03-04
S028,SKU02515,87,12,11,2025-09-06
S028,SKU01639,40,7,5,2025-08-03
S028,SKU03925,49,8,5,2025-01-15
S028,SKU04683,132,34,24,2025-01-08
S028,SKU01634,102,11,6,2025-12-24
S028,SKU02864,138,37,31,2025-09-27
S028,SKU04925,37,8,4,2025-04-14
S028,SKU03900,13,3,1,2025-03-06
S028,SKU03318,87,14,10,2025-03-03
S028,SKU02655,128,13,9,2025-04-29
S028,SKU01470,0,1,1,2025-01-02
S028,SKU02338,115,11,10,2025-04-17
S028,SKU04356,1,1,1,2025-03-27
S028,SKU03956,37,9,8,2025-06-03
S028,SKU02239,230,42,24,2025-12-05
S028,SKU00371,83,17,11,2025-02-17
S028,SKU00823,3,1,1,2025-05-16
S028,SKU00974,95,14,11,2025-02-08
S028,SKU02810,12,2,1,2025-06-12
S028,SKU04056,19,3,2,2025-04-08
S028,SKU01218,28,7,4,2025-08-07
S028,SKU01882,160,35,21,2025-11-29
S028,SKU00345,64,18,13,2025-06-19
S028,SKU04464,29,4,3,2025-03-10
S028,SKU03458,127,31,19,2025-02-28
S028,SKU04887,22,5,2,2025-08-18
S028,SKU03187,60,15,11,2025-02-08
S028,SKU03115,54,11,10,2025-05-17
S028,SKU03423,88,9,6,2025-01-05
S028,SKU02135,90,17,14,2025-12-25
S028,SKU02212,14,4,2,2025-04-12
S028,SKU04537,12,2,1,2025-06-03
S028,SKU03369,11,2,1,2025-03-22
S028,SKU00050,55,13,9,2025-09-06
S028,SKU02412,73,19,15,2025-02-28
S028,SKU02159,17,3,2,2025-08-18
S028,SKU02734,28,6,3,2025-07-27
S028,SKU03979,97,23,14,2025-11-27
S028,SKU01152,9,1,1,2025-04-09
S028,SKU00184,68,8,4,2025-07-01
S028,SKU03882,89,13,6,2025-10-01
S028,SKU03219,12,3,1,2025-01-22
S028,SKU03020,124,36,24,2025-06-01
S028,SKU04921,15,4,3,2025-09-18
S028,SKU00463,68,15,14,2025-01-14
S028,SKU02631,80,12,7,2025-07-15
S028,SKU01534,138,25,15,2025-07-28
S028,SKU02929,39,3,2,2025-04-14
S028,SKU00429,84,22,17,2025-03-03
S028,SKU00361,38,8,4,2025-12-22
S028,SKU01007,68,7,5,2025-07-05
S028,SKU00614,20,3,2,2025-11-03
S028,SKU03079,48,10,9,2025-08-12
S028,SKU00374,127,20,13,2025-01-08
S028,SKU04631,38,4,3,2025-09-18
S028,SKU03209,117,22,14,2025-02-27
S028,SKU04605,78,15,8,2025-09-08
S028,SKU01614,95,26,17,2025-05-15
S028,SKU01593,10,1,1,2025-02-13
S028,SKU01787,13,2,1,2025-02-20
S028,SKU02532,2,1,1,2025-11-18
S028,SKU03046,28,5,4,2025-10-16
S028,SKU01002,20,5,3,2025-12-24
S028,SKU00547,56,6,5,2025-01-16
S028,SKU03639,47,9,5,2025-09-12
S028,SKU04913,17,3,2,2025-08-24
S028,SKU00092,118,25,13,2025-07-24
S028,SKU01985,61,10,5,2025-07-28
S028,SKU02713,66,16,14,2025-05-10
S028,SKU03174,210,27,18,2025-04-13
S028,SKU03839,24,5,2,2025-12-21
S028,SKU00334,169,25,21,2025-01-20
S028,SKU02564,21,3,2,2025-10-27
S028,SKU02755,152,44,39,2025-08-03
S028,SKU04310,67,11,10,2025-05-05
S028,SKU03818,60,15,10,2025-01-25
S028,SKU04524,87,18,17,2025-10-01
S028,SKU04208,72,16,10,2025-09-13
S028,SKU04069,68,7,3,2025-07-10
S028,SKU01367,59,10,9,2025-08-17
S028,SKU04125,20,5,3,2025-05-20
S028,SKU03403,64,15,9,2025-08-02
S028,SKU00111,107,24,17,2025-10-08
S028,SKU04852,56,14,12,2025-06-17
S028,SKU04990,128,20,11,2025-06-09
S028,SKU00714,3,1,1,2025-10-11
S028,SKU02540,15,3,2,2025-03-12
S028,SKU03289,117,33,18,2025-06-10
S028,SKU04845,56,10,7,2025-07-26
S028,SKU03508,81,12,8,2025-03-28
S028,SKU03391,5,1,1,2025-09-11
S028,SKU00864,107,17,8,2025-02-20
S028,SKU03267,126,18,15,2025-04-18
S028,SKU00043,75,10,6,2025-10-21
S028,SKU00516,23,3,2,2025-08-04
S028,SKU03308,63,14,9,2025-12-18
S028,SKU00871,144,20,19,2025-07-11
S028,SKU00827,154,37,27,2025-08-06
S028,SKU00550,63,18,15,2025-08-17
S028,SKU01069,8,1,1,2025-06-07
S028,SKU04900,165,31,17,2025-05-02
S028,SKU03317,97,17,16,2025-09-24
S028,SKU00132,169,32,21,2025-09-03
S028,SKU02048,117,24,12,2025-12-27
S028,SKU04349,96,15,10,2025-06-22
S028,SKU04527,54,11,10,2025-02-07
S028,SKU04601,19,3,2,2025-05-18
S028,SKU00398,68,9,5,2025-09-20
S028,SKU04427,10,2,1,2025-03-26
S028,SKU04150,114,22,11,2025-09-13
S028,SKU04250,18,1,1,2025-02-27
S028,SKU01913,117,23,19,2025-08-27
S028,SKU04467,22,5,3,2025-02-17
S028,SKU03008,83,9,8,2025-07-14
S028,SKU03084,147,35,26,2025-07-15
S028,SKU02406,53,9,6,2025-01-17
S028,SKU04320,25,2,1,2025-03-21
S028,SKU01550,5,1,1,2025-08-15
S028,SKU01895,42,7,4,2025-04-10
S028,SKU03811,14,3,1,2025-03-17
S028,SKU01151,74,18,14,2025-10-01
S028,SKU03957,110,28,24,2025-02-21
S028,SKU03803,57,9,4,2025-12-20
S028,SKU02602,58,17,10,2025-01-29
S028,SKU02865,143,36,33,2025-11-25
S028,SKU04373,97,13,6,2025-05-13
S028,SKU00149,10,2,1,2025-03-13
S028,SKU04237,95,14,9,2025-06-02
S028,SKU04408,28,6,5,2025-06-25
S028,SKU01921,49,8,7,2025-06-14
S028,SKU03133,69,7,3,2025-09-15
S028,SKU00735,29,3,1,2025-04-17
S028,SKU01473,7,1,1,2025-08-21
S028,SKU02010,9,2,1,2025-01-25
S028,SKU04011,42,11,10,2025-06-23
S028,SKU02428,64,6,5,2025-10-05
S028,SKU01123,123,14,7,2025-04-08
S028,SKU03740,79,14,11,2025-02-02
S028,SKU02498,105,20,11,2025-10-10
S028,SKU02518,20,3,2,2025-02-18
S028,SKU04353,38,5,3,2025-06-27
S028,SKU02252,100,10,7,2025-06-05
S028,SKU03224,18,2,1,2025-04-22
S028,SKU01402,80,14,10,2025-08-07
S028,SKU03480,8,1,1,2025-10-08
S028,SKU01727,45,7,6,2025-08-24
S028,SKU04717,27,3,1,2025-04-12
S028,SKU01440,7,1,1,2025-06-27
S028,SKU01708,42,9,7,2025-07-14
S028,SKU04939,4,1,1,2025-09-18
S028,SKU01862,60,13,9,2025-03-10
S028,SKU01448,14,1,1,2025-04-18
S028,SKU01982,38,4,2,2025-05-04
S028,SKU00129,9,1,1,2025-02-02
S028,SKU02132,39,9,7,2025-08-27
S028,SKU02946,40,4,3,2025-07-18
S028,SKU02590,10,2,1,2025-09-08
S028,SKU04543,14,3,1,2025-07-14
S028,SKU04509,117,13,7,2025-06-26
S028,SKU02042,9,2,1,2025-04-27
S028,SKU04103,12,2,1,2025-08-22
S028,SKU00930,71,15,8,2025-10-03
S028,SKU04261,67,9,4,2025-01-11
S028,SKU04053,98,12,11,2025-07-16
S028,SKU01377,1,1,1,2025-06-26
S028,SKU01836,42,8,4,2025-11-25
S028,SKU01202,53,14,10,2025-07-21
S028,SKU04375,19,3,2,2025-03-25
S028,SKU02619,89,24,13,2025-08-03
S028,SKU00808,83,18,16,2025-09-14
S028,SKU01801,113,33,32,2025-11-29
S028,SKU04412,119,31,28,2025-10-04
S028,SKU04689,80,9,7,2025-05-20
S028,SKU00409,96,13,9,2025-05-26
S028,SKU02243,60,17,16,2025-08-09
S028,SKU03534,53,12,9,2025-12-05
S028,SKU02797,20,2,1,2025-02-12
S028,SKU01966,33,6,5,2025-01-23
S028,SKU03333,96,11,7,2025-07-03
S028,SKU02441,88,9,6,2025-01-14
S028,SKU01207,23,4,2,2025-03-29
S028,SKU03057,19,5,4,2025-04-30
S028,SKU01613,92,26,15,2025-11-05
S028,SKU02087,83,14,12,2025-07-02
S028,SKU00627,31,5,4,2025-02-20
S028,SKU02094,37,6,3,2025-03-30
S028,SKU02937,21,3,1,2025-07-22
S028,SKU02445,61,9,8,2025-11-24
S028,SKU02901,51,7,6,2025-01-23
S028,SKU03169,0,1,1,2025-07-31
S028,SKU01746,25,6,5,2025-06-11
S028,SKU03758,1,1,1,2025-02-26
S028,SKU03501,20,2,1,2025-09-19
S028,SKU04521,88,19,9,2025-08-23
S028,SKU03447,47,10,8,2025-03-09
S028,SKU02452,26,3,2,2025-05-27
S028,SKU03529,13,1,1,2025-12-05
S028,SKU03940,119,25,15,2025-07-12
S028,SKU00238,11,2,1,2025-11-26
S028,SKU01484,42,8,4,2025-02-02
S028,SKU04384,154,41,27,2025-09-22
S028,SKU02739,56,15,9,2025-10-25
S028,SKU00284,115,22,20,2025-11-16
S028,SKU03890,2,1,1,2025-09-18
S028,SKU00721,6,1,1,2025-05-26
S028,SKU02242,33,9,5,2025-04-26
S028,SKU01471,75,15,10,2025-10-14
S028,SKU01679,60,6,4,2025-03-17
S028,SKU02659,65,15,11,2025-11-10
S028,SKU02461,116,19,16,2025-07-01
S028,SKU00178,11,2,1,2025-06-22
S028,SKU03551,82,12,11,2025-06-13
S028,SKU03362,39,6,3,2025-11-15
S028,SKU02933,99,10,6,2025-08-06
S028,SKU04773,16,1,1,2025-05-16
S028,SKU03948,12,2,1,2025-02-26
S028,SKU00702,62,8,7,2025-10-13
S028,SKU00843,16,1,1,2025-03-26
S028,SKU02948,77,22,12,2025-02-01
S028,SKU03225,87,13,9,2025-11-14
S028,SKU03841,84,22,18,2025-04-16
S028,SKU02111,97,25,21,2025-06-30
S028,SKU03048,45,6,4,2025-03-01
S028,SKU03970,116,25,17,2025-06-27
S028,SKU01616,16,2,1,2025-04-07
S028,SKU04213,17,4,3,2025-01-02
S028,SKU02261,93,17,8,2025-08-26
S028,SKU01182,53,14,13,2025-11-06
S028,SKU03247,100,16,15,2025-03-09
S028,SKU03682,117,34,29,2025-10-14
S028,SKU03649,70,20,16,2025-11-12
S028,SKU00455,137,29,16,2025-05-03
S028,SKU02347,48,9,6,2025-11-28
S028,SKU01058,42,11,8,2025-01-29
S028,SKU03556,31,7,3,2025-08-17
S028,SKU03253,37,5,2,2025-01-24
S028,SKU04263,7,1,1,2025-10-25
S028,SKU01671,18,3,2,2025-06-04
S028,SKU00765,95,18,10,2025-01-24
S028,SKU04364,30,6,5,2025-08-09
S028,SKU00239,112,13,6,2025-01-11
S028,SKU01918,15,2,1,2025-04-30
S028,SKU01873,85,11,7,2025-02-16
S028,SKU01217,85,21,13,2025-12-18
S028,SKU00360,13,2,1,2025-01-20
S028,SKU02054,91,16,11,2025-09-20
S028,SKU00464,11,3,2,2025-02-09
S028,SKU04746,19,4,2,2025-07-19
S028,SKU03049,40,10,8,2025-02-09
S028,SKU00501,75,19,10,2025-05-07
S028,SKU00661,236,59,41,2025-11-28
S028,SKU04791,53,9,5,2025-01-27
S028,SKU00948,8,1,1,2025-12-20
S028,SKU03780,95,19,9,2025-07-07
S028,SKU03051,68,17,13,2025-01-29
S028,SKU04062,12,2,1,2025-12-22
S028,SKU01774,67,9,8,2025-05-14
S028,SKU00968,18,4,2,2025-01-12
S028,SKU00070,17,2,1,2025-07-09
S028,SKU00187,115,18,13,2025-09-27
S028,SKU02478,10,1,1,2025-12-15
S028,SKU01053,37,3,1,2025-01-29
S028,SKU02320,82,15,12,2025-12-16
S028,SKU01314,41,5,3,2025-11-25
S028,SKU01436,17,3,2,2025-11-21
S028,SKU04556,12,1,1,2025-05-01
S028,SKU01300,84,11,6,2025-08-22
S028,SKU03337,3,1,1,2025-12-02
S028,SKU00367,30,8,4,2025-01-29
S028,SKU00763,78,11,9,2025-04-10
S028,SKU01848,9,2,1,2025-04-06
S028,SKU02559,67,11,7,2025-07-01
S028,SKU01644,171,17,13,2025-05-15
S028,SKU00208,7,1,1,2025-11-14
S028,SKU01577,44,9,4,2025-03-08
S028,SKU00975,24,2,1,2025-07-24
S028,SKU00475,60,17,9,2025-08-12
S028,SKU03408,25,4,2,2025-03-08
S028,SKU01677,105,24,19,2025-12-07
S028,SKU01768,53,11,7,2025-04-18
S028,SKU03962,12,1,1,2025-04-15
S028,SKU04854,109,31,28,2025-12-19
S028,SKU00579,42,11,10,2025-10-12
S028,SKU04456,88,24,12,2025-08-10
S028,SKU02613,172,43,34,2025-11-15
S028,SKU04903,13,1,1,2025-02-09
S028,SKU01855,28,6,4,2025-02-24
S028,SKU03988,50,12,8,2025-12-15
S028,SKU03744,40,6,3,2025-06-19
S028,SKU04995,36,5,4,2025-05-22
S028,SKU03984,34,9,8,2025-04-23
S028,SKU03972,131,29,19,2025-11-01
S028,SKU02873,9,2,1,2025-09-13
S028,SKU01273,56,10,6,2025-09-24
S028,SKU04005,40,7,6,2025-03-26
S028,SKU04530,139,35,23,2025-11-16
S028,SKU04097,89,22,12,2025-07-07
S028,SKU02889,41,5,3,2025-07-11
S028,SKU03474,129,27,20,2025-04-14
S028,SKU00888,5,1,1,2025-08-29
S028,SKU01388,46,13,11,2025-03-01
S028,SKU02295,0,1,1,2025-04-18
S028,SKU03148,75,8,4,2025-07-22
S028,SKU02354,21,3,2,2025-08-29
S028,SKU04847,3,1,1,2025-08-01
S028,SKU02205,27,6,5,2025-10-23
S028,SKU01807,63,18,10,2025-10-29
S028,SKU04943,76,20,16,2025-06-11
S028,SKU04141,48,13,8,2025-01-15
S028,SKU02789,87,9,6,2025-09-17
S028,SKU02321,90,10,6,2025-01-04
S028,SKU00760,104,30,19,2025-05-12
S028,SKU01948,14,2,1,2025-01-07
S028,SKU03532,3,1,1,2025-12-15
S028,SKU00998,22,5,2,2025-02-17
S028,SKU02907,131,30,17,2025-01-05
S028,SKU02481,40,11,7,2025-12-05
S028,SKU04766,28,3,1,2025-09-18
S028,SKU03510,61,10,8,2025-06-04
S028,SKU00654,147,40,23,2025-05-11
S028,SKU03263,61,10,9,2025-12-22
S028,SKU01504,19,4,3,2025-06-26
S028,SKU04360,71,20,16,2025-07-10
S028,SKU04644,41,4,3,2025-11-05
S028,SKU03330,192,32,31,2025-08-27
S028,SKU02245,40,9,6,2025-10-20
S028,SKU01005,51,15,12,2025-01-19
S028,SKU01243,26,6,4,2025-11-17
S028,SKU01141,63,8,5,2025-03-18
S028,SKU02398,118,12,9,2025-10-18
S028,SKU04581,23,4,3,2025-06-10
S028,SKU04567,83,13,9,2025-09-13
S028,SKU02725,110,18,12,2025-12-09
S028,SKU03436,37,3,1,2025-03-04
S028,SKU00195,100,16,8,2025-11-27
S028,SKU00893,158,43,25,2025-04-01
S028,SKU02908,61,9,5,2025-10-16
S028,SKU02067,54,14,11,2025-07-29
S028,SKU00568,63,18,17,2025-02-11
S028,SKU01052,15,4,3,2025-08-19
S028,SKU00286,17,2,1,2025-06-08
