cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
C108475,39,Female,Dubai,Silver,Store,2023-04-02
C108476,33,Female,Abu Dhabi,Silver,Store,2017-03-01
C108477,31,Male,Dubai,Silver,Store,2017-11-24
C108478,25,Male,Dubai,Silver,Marketplace,2024-02-16
C108479,39,Male,Sharjah,Gold,Store,2016-07-06
C108480,33,Male,Dubai,Silver,Store,2024-02-04
C108481,31,Male,Dubai,Gold,Store,2022-04-18
C108482,34,Male,Dubai,Silver,Store,2015-04-12
C108483,36,Male,Dubai,Gold,Website,2017-08-02
C108484,18,Male,Dubai,Silver,Store,2015-12-18
C108485,50,Female,Dubai,Silver,Store,2018-12-05
C108486,26,Male,Sharjah,Gold,Store,2021-11-11
C108487,24,Male,Abu Dhabi,Silver,Store,2017-12-25
C108488,39,Female,Dubai,Silver,Store,2019-03-07
C108489,48,Male,Dubai,Gold,Store,2017-12-04
C108490,46,Male,Sharjah,Silver,Store,2024-12-15
C108491,41,Other,Dubai,Silver,Website,2018-12-16
C108492,57,Female,Dubai,Silver,Store,2017-04-08
C108493,42,Male,Dubai,Silver,Store,2023-10-16
C108494,32,Female,Sharjah,Silver,Store,2015-02-22
C108495,26,Male,Dubai,Gold,Website,2015-03-15
C108496,47,Female,Dubai,Silver,Store,2016-02-16
C108497,37,Female,Abu Dhabi,Silver,Mobile,2016-04-05
C108498,40,Male,Dubai,Silver,Website,2019-03-24
C108499,31,Male,Sharjah,Gold,Store,2017-12-18
C108500,23,Male,Dubai,Silver,Website,2018-10-20
C108501,43,Female,Abu Dhabi,Silver,Store,2016-04-03
C108502,35,Female,Dubai,Gold,Website,2019-09-13
C108503,32,Other,Dubai,Silver,Website,2019-10-25
C108504,50,Female,Sharjah,Gold,Store,2023-08-01
C108505,23,Male,Dubai,Gold,Store,2017-01-25
C108506,30,Male,Dubai,Silver,Website,2018-04-08
C108507,31,Female,Dubai,Silver,Store,2022-06-15
C108508,31,Male,Abu Dhabi,Silver,Website,2024-02-08
C108509,49,Male,Abu Dhabi,Silver,Store,2018-11-05
C108510,36,Female,Abu Dhabi,Gold,Store,2021-03-14
C108511,36,Male,Dubai,Silver,Store,2017-11-17
C108512,26,Male,Dubai,Silver,Store,2023-05-19
C108513,36,Female,Dubai,Gold,Store,2019-08-18
C108514,33,Male,Abu Dhabi,Platinum,Store,2015-07-10
C108515,34,Female,Abu Dhabi,Silver,Store,2015-04-21
C108516,40,Female,Abu Dhabi,Gold,Mobile,2023-02-15
C108517,49,Other,Dubai,Gold,Store,2022-05-16
C108518,37,Male,Sharjah,Silver,Store,2023-11-18
C108519,41,Female,Dubai,Silver,Store,2024-12-05
C108520,41,Male,Dubai,Platinum,Store,2020-07-15
C108521,21,Female,Dubai,Platinum,Store,2020-05-16
C108522,47,Other,Dubai,Silver,Store,2019-11-10
C108523,29,Male,Abu Dhabi,Gold,Mobile,2024-09-16
C108524,34,Other,Dubai,Gold,Store,2024-03-15
C108525,41,Male,Dubai,Silver,Store,2018-12-02
C108526,45,Male,Dubai,Gold,Store,2022-08-16
C108527,46,Male,Dubai,Silver,Store,2019-04-06
C108528,54,Female,Abu Dhabi,Silver,Store,2018-07-04
C108529,28,Female,Dubai,Gold,Store,2024-02-14
C108530,20,Male,Dubai,Silver,Store,2018-11-06
C108531,36,Male,Abu Dhabi,Silver,Store,2018-01-08
C108532,30,Male,Dubai,Silver,Store,2024-12-08
C108533,56,Other,Sharjah,Silver,Store,2021-08-10
C108534,58,Female,Abu Dhabi,Gold,Store,2022-02-23
C108535,31,Male,Dubai,Platinum,Website,2021-07-10
C108536,47,Male,Dubai,Silver,Store,2015-12-23
C108537,30,Male,Dubai,Gold,Store,2015-07-25
C108538,42,Female,Dubai,Platinum,Store,2015-01-20
C108539,37,Female,Dubai,Silver,Store,2023-03-20
C108540,41,Male,Dubai,Gold,Website,2018-04-21
C108541,31,Female,Sharjah,Silver,Store,2020-11-21
C108542,34,Male,Abu Dhabi,Gold,Store,2021-10-11
C108543,18,Other,Dubai,Gold,Store,2023-02-23
C108544,26,Female,Dubai,Silver,Website,2015-07-12
C108545,31,Female,Dubai,Silver,Website,2015-10-21
C108546,50,Female,Abu Dhabi,Silver,Store,2020-11-11
C108547,34,Female,Dubai,Gold,Store,2016-10-03
C108548,23,Male,Dubai,Gold,Website,2024-02-12
C108549,51,Male,Dubai,Silver,Store,2015-01-24
C108550,24,Female,Dubai,Gold,Store,2019-07-12
C108551,32,Male,Abu Dhabi,Gold,Store,2023-12-22
C108552,31,Female,Dubai,Gold,Store,2019-01-06
C108553,41,Male,Dubai,Silver,Website,2015-08-27
C108554,31,Female,Abu Dhabi,Platinum,Store,2016-02-10
C108555,38,Female,Sharjah,Silver,Marketplace,2020-08-11
C108556,37,Female,Abu Dhabi,Gold,Marketplace,2016-03-05
C108557,34,Female,Dubai,Silver,Store,2017-08-15
C108558,29,Male,Dubai,Silver,Store,2024-01-20
C108559,41,Male,Dubai,Silver,Store,2015-03-11
C108560,23,Male,Abu Dhabi,Silver,Store,2024-01-07
C108561,31,Female,Dubai,Silver,Store,2022-05-03
C108562,46,Female,Sharjah,Gold,Store,2020-05-19
C108563,40,Male,Sharjah,Silver,Mobile,2016-04-01
C108564,34,Other,Sharjah,Silver,Store,2021-10-09
C108565,36,Female,Dubai,Silver,Store,2016-01-26
C108566,50,Male,Dubai,Platinum,Mobile,2020-03-27
C108567,24,Female,Dubai,Gold,Store,2020-04-04
C108568,46,Female,Abu Dhabi,Silver,Website,2015-01-08
C108569,31,Female,Abu Dhabi,Platinum,Store,2019-02-21
C108570,31,Male,Dubai,Silver,Store,2016-06-24
C108571,18,Male,Dubai,Platinum,Store,2024-01-25
C108572,31,Male,Dubai,Silver,Store,2016-06-24
C108573,41,Female,Dubai,Silver,Store,2021-05-20
C108574,40,Male,Dubai,Silver,Website,2020-07-24
C108575,38,Female,Abu Dhabi,Platinum,Store,2022-05-17
C108576,39,Female,Dubai,Silver,Store,2015-12-04
C108577,48,Male,Dubai,Platinum,Website,2021-02-01
C108578,40,Female,Dubai,Silver,Store,2021-04-02
C108579,44,Male,Dubai,Gold,Store,2021-06-04
C108580,42,Female,Abu Dhabi,Gold,Website,2015-01-23
C108581,35,Female,Dubai,Silver,Website,2017-08-06
C108582,27,Male,Dubai,Platinum,Store,2015-07-03
C108583,28,Other,Dubai,Gold,Store,2021-08-18
C108584,26,Male,Dubai,Silver,Store,2015-10-26
C108585,39,Male,Abu Dhabi,Silver,Store,2017-05-11
C108586,29,Female,Dubai,Platinum,Store,2022-12-08
C108587,18,Female,Dubai,Silver,Store,2016-07-10
C108588,30,Male,Abu Dhabi,Silver,Store,2018-05-26
C108589,42,Other,Dubai,Silver,Store,2019-09-22
C108590,23,Female,Abu Dhabi,Silver,Website,2016-01-22
C108591,20,Female,Dubai,Gold,Store,2020-06-14
C108592,42,Female,Dubai,Silver,Store,2017-12-27
C108593,35,Male,Abu Dhabi,Silver,Website,2024-01-04
C108594,41,Male,Dubai,Gold,Store,2022-08-11
C108595,18,Female,Dubai,Silver,Store,2016-08-01
C108596,27,Female,Abu Dhabi,Silver,Store,2024-06-06
C108597,35,Female,Dubai,Gold,Store,2023-12-18
C108598,27,Female,Dubai,Silver,Store,2015-07-07
C108599,36,Male,Abu Dhabi,Silver,Store,2016-05-10
C108600,47,Male,Dubai,Silver,Store,2015-12-10
C108601,30,Male,Dubai,Silver,Mobile,2023-11-19
C108602,39,Male,Abu Dhabi,Gold,Website,2016-07-14
C108603,26,Male,Dubai,Silver,Store,2021-07-15
C108604,40,Female,Dubai,Gold,Store,2016-07-20
C108605,35,Female,Abu Dhabi,Silver,Store,2023-03-03
C108606,32,Other,Dubai,Silver,Mobile,2018-10-12
C108607,31,Female,Dubai,Silver,Website,2019-06-18
C108608,35,Male,Dubai,Silver,Store,2023-09-07
C108609,33,Male,Dubai,Gold,Store,2024-12-25
C108610,37,Female,Dubai,Silver,Store,2019-11-13
C108611,40,Male,Abu Dhabi,Silver,Mobile,2021-03-25
C108612,23,Male,Sharjah,Silver,Store,2023-05-16
C108613,18,Female,Abu Dhabi,Silver,Store,2024-10-13
C108614,48,Male,Dubai,Gold,Store,2015-06-27
C108615,31,Female,Dubai,Silver,Mobile,2017-02-15
C108616,41,Female,Dubai,Silver,Store,2022-10-06
C108617,32,Other,Dubai,Silver,Store,2018-08-03
C108618,39,Female,Dubai,Gold,Website,2018-07-03
C108619,31,Female,Abu Dhabi,Silver,Store,2020-03-19
C108620,41,Male,Dubai,Silver,Store,2016-03-25
C108621,18,Female,Abu Dhabi,Silver,Store,2017-04-24
C108622,31,Female,Abu Dhabi,Silver,Store,2017-10-10
C108623,25,Female,Dubai,Silver,Store,2015-04-15
C108624,32,Male,Dubai,Silver,Store,2021-05-15
C108625,23,Male,Dubai,Gold,Website,2015-06-09
C108626,27,Female,Abu Dhabi,Gold,Website,2018-05-26
C108627,32,Female,Dubai,Platinum,Website,2016-10-03
C108628,54,Male,Abu Dhabi,Silver,Store,2020-12-13
C108629,28,Other,Dubai,Gold,Website,2024-02-16
C108630,33,Female,Abu Dhabi,Silver,Store,2024-12-06
C108631,48,Female,Dubai,Silver,Website,2018-04-04
C108632,37,Female,Sharjah,Silver,Store,2018-05-24
C108633,38,Female,Dubai,Silver,Store,2022-04-21
C108634,35,Male,Dubai,Silver,Store,2022-02-15
C108635,34,Male,Dubai,Platinum,Store,2016-01-02
C108636,29,Male,Sharjah,Silver,Store,2021-04-23
C108637,22,Male,Dubai,Silver,Store,2024-01-15
C108638,35,Female,Dubai,Silver,Website,2024-12-09
C108639,28,Male,Abu Dhabi,Silver,Store,2018-12-24
C108640,58,Male,Sharjah,Platinum,Store,2024-11-05
C108641,18,Female,Dubai,Gold,Store,2018-12-13
C108642,27,Female,Dubai,Silver,Store,2023-06-04
C108643,35,Female,Abu Dhabi,Silver,Store,2018-01-25
C108644,46,Male,Abu Dhabi,Gold,Store,2015-12-13
C108645,19,Male,Dubai,Silver,Website,2020-05-16
C108646,23,Female,Dubai,Silver,Store,2020-09-17
C108647,26,Female,Abu Dhabi,Silver,Store,2015-03-04
C108648,42,Other,Dubai,Gold,Store,2018-02-07
C108649,30,Female,Abu Dhabi,Platinum,Store,2021-07-09
C108650,26,Female,Dubai,Silver,Website,2019-10-22
C108651,30,Female,Dubai,Gold,Store,2018-03-22
C108652,25,Male,Dubai,Silver,Store,2018-07-16
C108653,31,Female,Sharjah,Silver,Store,2022-03-12
C108654,31,Male,Dubai,Gold,Store,2016-03-27
C108655,28,Female,Dubai,Silver,Store,2019-12-09
C108656,42,Male,Dubai,Silver,Store,2020-02-12
C108657,36,Male,Abu Dhabi,Silver,Store,2016-07-16
C108658,33,Male,Dubai,Silver,Store,2023-05-08
C108659,27,Male,Dubai,Silver,Store,2020-02-01
C108660,25,Male,Dubai,Silver,Store,2019-03-11
C108661,41,Female,Abu Dhabi,Silver,Store,2016-10-12
C108662,40,Female,Dubai,Gold,Store,2016-03-14
C108663,36,Female,Dubai,Silver,Website,2021-03-25
C108664,30,Male,Dubai,Silver,Store,2018-03-21
C108665,33,Female,Abu Dhabi,Gold,Store,2020-02-06
C108666,18,Female,Dubai,Silver,Website,2016-11-25
C108667,18,Male,Dubai,Silver,Website,2017-01-24
C108668,33,Female,Dubai,Gold,Store,2017-04-14
C108669,26,Female,Dubai,Silver,Store,2022-12-16
C108670,38,Female,Dubai,Platinum,Store,2021-02-18
C108671,20,Male,Abu Dhabi,Silver,Website,2017-08-27
C108672,22,Male,Dubai,Silver,Website,2021-08-02
C108673,44,Female,Abu Dhabi,Gold,Store,2017-01-07
C108674,40,Male,Abu Dhabi,Gold,Store,2021-01-17
C108675,38,Male,Dubai,Silver,Store,2021-05-20
C108676,34,Female,Dubai,Platinum,Store,2021-06-23
C108677,18,Female,Dubai,Silver,Store,2021-06-12
C108678,22,Female,Abu Dhabi,Silver,Store,2024-10-17
C108679,68,Female,Abu Dhabi,Silver,Store,2019-10-02
C108680,34,Male,Sharjah,Gold,Store,2021-10-23
C108681,42,Female,Dubai,Gold,Store,2015-03-06
C108682,26,Male,Sharjah,Silver,Store,2019-07-24
C108683,29,Female,Dubai,Silver,Mobile,2020-08-09
C108684,43,Male,Dubai,Gold,Store,2017-01-17
C108685,34,Female,Abu Dhabi,Silver,Website,2017-01-06
C108686,38,Male,Abu Dhabi,Gold,Website,2015-05-26
C108687,50,Male,Dubai,Gold,Mobile,2023-10-02
C108688,32,Female,Abu Dhabi,Silver,Store,2018-11-16
C108689,35,Male,Dubai,Silver,Store,2024-10-08
C108690,34,Female,Dubai,Gold,Store,2017-02-03
C108691,36,Male,Abu Dhabi,Silver,Mobile,2018-02-07
C108692,35,Male,Sharjah,Gold,Mobile,2024-12-25
C108693,35,Male,Dubai,Silver,Store,2015-08-20
C108694,25,Other,Dubai,Gold,Website,2021-05-03
C108695,36,Female,Abu Dhabi,Gold,Store,2018-02-25
C108696,38,Female,Dubai,Platinum,Store,2015-09-09
C108697,37,Male,Dubai,Silver,Store,2023-04-15
C108698,47,Male,Dubai,Silver,Store,2020-03-24
C108699,18,Female,Sharjah,Platinum,Marketplace,2020-06-04
C108700,38,Female,Sharjah,Silver,Marketplace,2020-11-08
C108701,48,Female,Dubai,Silver,Store,2023-10-06
C108702,27,Female,Dubai,Silver,Store,2017-10-24
C108703,39,Male,Dubai,Silver,Website,2016-08-08
C108704,33,Female,Abu Dhabi,Silver,Store,2024-10-10
C108705,52,Female,Abu Dhabi,Silver,Store,2019-11-16
C108706,28,Male,Dubai,Gold,Store,2024-11-06
C108707,26,Other,Sharjah,Gold,Store,2023-08-01
C108708,48,Female,Dubai,Silver,Store,2020-05-14
C108709,39,Male,Dubai,Silver,Store,2015-02-14
C108710,21,Male,Dubai,Silver,Website,2015-04-26
C108711,27,Male,Dubai,Silver,Store,2020-10-10
C108712,36,Male,Abu Dhabi,Silver,Website,2018-04-18
C108713,29,Female,Dubai,Platinum,Website,2023-01-22
C108714,35,Male,Dubai,Silver,Website,2020-03-09
C108715,33,Male,Abu Dhabi,Silver,Store,2019-12-13
C108716,18,Male,Dubai,Gold,Store,2016-03-09
C108717,30,Female,Dubai,Silver,Store,2020-11-10
C108718,40,Female,Sharjah,Silver,Store,2022-02-06
C108719,19,Male,Dubai,Silver,Store,2023-08-17
C108720,36,Female,Dubai,Silver,Website,2018-09-26
C108721,18,Male,Dubai,Gold,Store,2016-01-17
C108722,38,Male,Dubai,Silver,Website,2018-06-03
C108723,35,Male,Dubai,Silver,Store,2016-06-25
C108724,39,Male,Sharjah,Silver,Store,2016-08-01
C108725,34,Female,Abu Dhabi,Silver,Website,2017-11-13
C108726,46,Male,Dubai,Silver,Website,2017-04-27
C108727,30,Male,Dubai,Silver,Store,2024-11-22
C108728,30,Male,Abu Dhabi,Gold,Store,2022-09-01
C108729,20,Male,Abu Dhabi,Silver,Website,2024-09-27
C108730,36,Female,Abu Dhabi,Gold,Store,2018-10-18
C108731,42,Male,Sharjah,Gold,Store,2020-08-13
C108732,18,Female,Sharjah,Gold,Store,2016-04-15
C108733,37,Female,Sharjah,Silver,Store,2017-01-03
C108734,58,Male,Dubai,Silver,Store,2017-04-26
C108735,51,Male,Sharjah,Silver,Website,2018-06-04
C108736,25,Female,Sharjah,Gold,Website,2022-06-27
C108737,21,Female,Abu Dhabi,Silver,Store,2016-10-11
C108738,52,Male,Sharjah,Gold,Website,2023-09-18
C108739,49,Other,Abu Dhabi,Gold,Store,2016-11-17
C108740,26,Male,Abu Dhabi,Gold,Store,2022-12-21
C108741,62,Male,Dubai,Silver,Mobile,2015-08-18
C108742,39,Female,Dubai,Gold,Store,2016-06-03
C108743,26,Male,Abu Dhabi,Silver,Store,2023-03-21
C108744,40,Female,Dubai,Gold,Website,2022-11-07
C108745,38,Male,Dubai,Silver,Store,2022-12-14
C108746,40,Male,Abu Dhabi,Silver,Store,2022-04-02
C108747,47,Male,Abu Dhabi,Gold,Store,2019-04-26
C108748,20,Female,Abu Dhabi,Silver,Mobile,2021-10-09
C108749,30,Female,Abu Dhabi,Gold,Store,2016-09-18
C108750,28,Female,Dubai,Gold,Mobile,2024-01-19
C108751,43,Female,Abu Dhabi,Silver,Website,2015-03-02
C108752,29,Male,Abu Dhabi,Silver,Store,2019-11-05
C108753,27,Male,Abu Dhabi,Silver,Website,2017-03-21
C108754,46,Female,Abu Dhabi,Silver,Store,2019-04-03
C108755,30,Male,Dubai,Silver,Store,2022-09-24
C108756,33,Male,Abu Dhabi,Silver,Website,2020-04-11
C108757,33,Female,Abu Dhabi,Silver,Store,2021-09-11
C108758,46,Male,Dubai,Gold,Store,2018-03-06
C108759,37,Male,Abu Dhabi,Gold,Website,2017-04-20
C108760,64,Other,Dubai,Gold,Store,2016-05-23
C108761,23,Male,Dubai,Gold,Store,2023-04-04
C108762,32,Female,Dubai,Gold,Store,2019-10-02
C108763,31,Male,Abu Dhabi,Silver,Website,2019-08-12
C108764,30,Male,Dubai,Silver,Store,2017-02-11
C108765,30,Male,Dubai,Platinum,Store,2015-12-19
C108766,35,Male,Abu Dhabi,Silver,Store,2022-09-04
C108767,54,Male,Abu Dhabi,Silver,Marketplace,2016-06-01
C108768,29,Female,Dubai,Gold,Store,2016-06-01
C108769,31,Male,Abu Dhabi,Silver,Mobile,2024-03-23
C108770,32,Female,Dubai,Silver,Website,2020-01-01
C108771,45,Female,Dubai,Silver,Store,2019-08-03
C108772,49,Female,Dubai,Silver,Store,2019-07-22
C108773,30,Male,Abu Dhabi,Silver,Store,2019-04-07
C108774,33,Male,Sharjah,Platinum,Mobile,2019-08-13
C108775,48,Male,Dubai,Gold,Store,2021-09-25
C108776,32,Female,Dubai,Gold,Website,2022-09-09
C108777,40,Female,Sharjah,Platinum,Store,2019-01-16
C108778,34,Male,Abu Dhabi,Silver,Website,2024-09-01
C108779,48,Male,Abu Dhabi,Platinum,Store,2021-10-10
C108780,36,Male,Dubai,Gold,Store,2023-01-06
C108781,38,Male,Abu Dhabi,Silver,Store,2018-06-17
C108782,23,Female,Dubai,Silver,Website,2019-11-11
C108783,41,Female,Dubai,Silver,Store,2016-06-22
C108784,40,Female,Dubai,Silver,Store,2023-07-24
C108785,32,Female,Abu Dhabi,Silver,Store,2019-05-15
C108786,23,Female,Dubai,Silver,Store,2021-12-13
C108787,24,Other,Dubai,Silver,Marketplace,2019-07-03
C108788,47,Female,Dubai,Silver,Store,2020-03-19
C108789,23,Male,Sharjah,Gold,Website,2022-08-22
C108790,29,Male,Dubai,Silver,Store,2024-08-14
C108791,34,Other,Dubai,Silver,Store,2022-10-03
C108792,21,Female,Dubai,Silver,Website,2021-09-04
C108793,37,Female,Dubai,Silver,Store,2021-07-09
C108794,36,Female,Dubai,Gold,Store,2021-04-11
C108795,36,Male,Dubai,Gold,Mobile,2016-07-25
C108796,31,Male,Dubai,Gold,Store,2018-02-05
C108797,27,Male,Dubai,Gold,Store,2016-11-02
C108798,31,Male,Dubai,Silver,Store,2020-04-11
C108799,50,Male,Dubai,Gold,Store,2021-10-07
C108800,23,Female,Abu Dhabi,Gold,Website,2020-03-13
C108801,30,Male,Dubai,Silver,Store,2024-05-11
C108802,24,Female,Dubai,Silver,Store,2021-01-11
C108803,18,Female,Abu Dhabi,Silver,Store,2016-04-05
C108804,22,Female,Abu Dhabi,Gold,Website,2023-04-23
C108805,37,Male,Dubai,Silver,Store,2017-11-13
C108806,18,Female,Abu Dhabi,Gold,Store,2023-06-25
C108807,18,Female,Dubai,Platinum,Store,2018-03-23
C108808,39,Female,Sharjah,Silver,Store,2023-12-01
C108809,18,Other,Abu Dhabi,Silver,Store,2023-06-21
C108810,25,Female,Sharjah,Gold,Store,2022-02-23
C108811,38,Male,Sharjah,Platinum,Store,2020-05-24
C108812,18,Male,Dubai,Gold,Store,2016-10-09
C108813,37,Male,Abu Dhabi,Gold,Marketplace,2018-11-16
C108814,25,Female,Abu Dhabi,Silver,Mobile,2020-06-23
C108815,40,Male,Sharjah,Silver,Store,2023-05-08
C108816,45,Male,Dubai,Gold,Store,2018-03-02
C108817,38,Other,Dubai,Gold,Store,2019-08-16
C108818,44,Female,Dubai,Gold,Store,2015-12-02
C108819,46,Male,Dubai,Silver,Store,2017-11-13
C108820,36,Male,Dubai,Silver,Store,2020-05-24
C108821,38,Male,Sharjah,Gold,Website,2017-08-26
C108822,33,Male,Abu Dhabi,Gold,Mobile,2024-01-05
C108823,29,Female,Dubai,Silver,Website,2017-01-21
C108824,57,Female,Dubai,Silver,Store,2023-08-26
C108825,18,Male,Dubai,Gold,Store,2023-09-22
C108826,28,Female,Dubai,Silver,Store,2015-10-19
C108827,27,Female,Dubai,Silver,Store,2018-03-25
C108828,33,Female,Dubai,Silver,Mobile,2024-06-14
C108829,24,Male,Sharjah,Silver,Store,2020-09-04
C108830,52,Male,Dubai,Gold,Store,2017-06-26
C108831,19,Male,Dubai,Gold,Website,2019-06-14
C108832,37,Female,Abu Dhabi,Gold,Mobile,2017-05-24
C108833,39,Male,Abu Dhabi,Silver,Store,2022-12-08
C108834,20,Male,Dubai,Silver,Store,2015-05-22
C108835,24,Male,Dubai,Gold,Store,2023-03-07
C108836,54,Male,Dubai,Silver,Store,2021-06-18
C108837,43,Female,Abu Dhabi,Gold,Store,2017-09-24
C108838,50,Male,Dubai,Silver,Store,2016-01-15
C108839,49,Female,Dubai,Platinum,Website,2019-04-13
C108840,41,Female,Dubai,Platinum,Website,2023-09-13
C108841,37,Female,Sharjah,Gold,Store,2018-12-11
C108842,23,Female,Dubai,Gold,Website,2019-06-14
C108843,25,Female,Dubai,Silver,Store,2020-05-25
C108844,48,Female,Dubai,Silver,Store,2021-04-05
C108845,28,Other,Dubai,Platinum,Store,2019-12-18
C108846,38,Female,Dubai,Platinum,Website,2022-04-10
C108847,35,Male,Dubai,Silver,Store,2019-03-18
C108848,31,Female,Abu Dhabi,Gold,Store,2021-09-10
C108849,36,Male,Dubai,Gold,Store,2020-12-19
C108850,29,Male,Dubai,Silver,Store,2021-09-15
C108851,39,Female,Abu Dhabi,Silver,Store,2015-09-07
C108852,27,Male,Dubai,Gold,Website,2018-10-17
C108853,18,Male,Dubai,Platinum,Website,2017-03-27
C108854,29,Male,Sharjah,Silver,Store,2015-06-17
C108855,27,Male,Dubai,Silver,Store,2022-04-24
C108856,35,Male,Abu Dhabi,Silver,Website,2015-05-06
C108857,42,Female,Dubai,Platinum,Mobile,2018-05-24
C108858,45,Male,Dubai,Silver,Website,2024-06-19
C108859,40,Female,Dubai,Gold,Mobile,2018-11-25
C108860,35,Female,Abu Dhabi,Silver,Store,2017-01-13
C108861,37,Female,Abu Dhabi,Gold,Store,2021-04-21
C108862,38,Female,Abu Dhabi,Silver,Store,2022-07-13
C108863,18,Female,Dubai,Silver,Website,2018-10-17
C108864,42,Female,Abu Dhabi,Gold,Store,2021-09-01
C108865,32,Female,Dubai,Silver,Website,2016-06-15
C108866,49,Female,Dubai,Gold,Website,2017-01-20
C108867,44,Female,Dubai,Gold,Store,2022-02-23
C108868,44,Female,Dubai,Gold,Store,2020-02-02
C108869,48,Male,Abu Dhabi,Silver,Store,2022-10-22
C108870,32,Male,Abu Dhabi,Silver,Store,2024-12-08
C108871,32,Male,Abu Dhabi,Silver,Store,2018-12-17
C108872,33,Male,Abu Dhabi,Silver,Store,2024-10-09
C108873,46,Female,Dubai,Silver,Store,2022-01-26
C108874,30,Female,Dubai,Silver,Website,2017-02-22
C108875,30,Female,Dubai,Platinum,Store,2021-09-18
C108876,18,Female,Dubai,Silver,Website,2022-07-02
C108877,53,Female,Dubai,Silver,Store,2017-09-17
C108878,34,Female,Dubai,Silver,Store,2017-03-22
C108879,30,Male,Sharjah,Gold,Store,2018-04-18
C108880,29,Male,Dubai,Silver,Website,2022-01-01
C108881,33,Other,Abu Dhabi,Silver,Store,2018-12-22
C108882,31,Female,Dubai,Silver,Store,2024-05-09
C108883,38,Female,Dubai,Gold,Store,2019-05-02
C108884,28,Female,Abu Dhabi,Silver,Store,2020-09-13
C108885,39,Male,Abu Dhabi,Silver,Store,2017-08-18
C108886,34,Male,Abu Dhabi,Silver,Store,2018-08-15
C108887,37,Male,Sharjah,Silver,Store,2023-08-17
C108888,51,Male,Sharjah,Silver,Mobile,2015-12-13
C108889,40,Female,Dubai,Silver,Website,2017-04-06
C108890,26,Male,Dubai,Silver,Store,2018-02-25
C108891,43,Female,Dubai,Gold,Store,2024-05-08
C108892,33,Female,Dubai,Gold,Store,2024-03-23
C108893,39,Female,Abu Dhabi,Gold,Website,2017-07-19
C108894,38,Male,Dubai,Silver,Website,2015-06-17
C108895,46,Female,Dubai,Silver,Website,2017-10-16
C108896,31,Male,Dubai,Silver,Store,2021-12-27
C108897,36,Female,Abu Dhabi,Gold,Store,2018-03-19
C108898,18,Male,Dubai,Gold,Store,2022-07-09
C108899,35,Male,Dubai,Silver,Mobile,2020-09-20
C108900,40,Female,Dubai,Silver,Mobile,2017-07-17
C108901,51,Male,Dubai,Gold,Store,2020-03-25
C108902,26,Female,Dubai,Gold,Store,2022-09-16
C108903,30,Female,Sharjah,Gold,Website,2022-04-03
C108904,37,Male,Dubai,Silver,Store,2015-01-25
C108905,31,Other,Abu Dhabi,Silver,Store,2019-06-13
C108906,36,Female,Dubai,Gold,Store,2015-11-02
C108907,42,Female,Dubai,Silver,Store,2019-02-01
C108908,36,Female,Dubai,Gold,Store,2024-01-01
C108909,34,Male,Dubai,Gold,Store,2017-09-01
C108910,37,Male,Abu Dhabi,Silver,Store,2017-02-27
C108911,64,Female,Dubai,Silver,Website,2023-05-05
C108912,32,Male,Dubai,Silver,Website,2021-06-23
C108913,29,Male,Dubai,Platinum,Store,2021-01-25
C108914,40,Female,Abu Dhabi,Gold,Store,2023-02-19
C108915,34,Female,Dubai,Silver,Store,2023-03-06
C108916,25,Female,Dubai,Silver,Store,2018-08-14
C108917,31,Female,Dubai,Silver,Website,2021-08-12
C108918,18,Female,Dubai,Silver,Store,2024-02-23
C108919,26,Female,Dubai,Silver,Marketplace,2018-05-17
C108920,28,Male,Dubai,Silver,Store,2021-03-15
C108921,34,Male,Sharjah,Silver,Store,2020-09-13
C108922,31,Male,Abu Dhabi,Silver,Store,2018-03-17
C108923,38,Male,Abu Dhabi,Silver,Website,2022-07-04
C108924,27,Female,Dubai,Gold,Store,2023-02-02
C108925,31,Male,Dubai,Silver,Store,2020-12-17
C108926,34,Male,Dubai,Platinum,Mobile,2022-08-15
C108927,24,Female,Dubai,Gold,Store,2015-05-27
C108928,33,Male,Abu Dhabi,Silver,Store,2024-01-25
C108929,24,Female,Dubai,Gold,Store,2021-12-09
C108930,26,Male,Dubai,Silver,Store,2015-12-21
